benchmark;queries;location;timestamp;change size;classes;methods;fields;instructions;warmup iterations;measure iterations;results#;times(ms)
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;4;377;2512;792;54761;5;5;0;1.376477;1.408776;1.365912;1.558499;1.358667
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2512;792;54760;5;5;0;0.434375;0.420792;0.553308;0.507124;0.49535
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2512;792;54722;5;5;0;0.426527;0.41234;0.493238;0.421999;0.420188
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2513;792;54722;5;5;0;0.762798;0.666203;1.009115;0.657449;0.668919
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2512;792;54722;5;5;0;1.129859;0.814718;0.678278;0.648393;0.716614
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2512;792;54722;5;5;0;0.689145;1.316408;1.060129;0.888371;0.674354
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2512;792;54722;5;5;0;0.656543;0.648091;0.780909;0.659864;0.684315
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2512;792;54722;5;5;0;0.67556;0.796606;1.025416;0.936366;0.650808
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2512;792;54722;5;5;0;0.675561;0.679786;0.664694;0.786947;0.728688
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2512;792;54722;5;5;0;0.541535;0.413245;0.492935;0.722651;0.422603
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;4;377;2512;791;54547;5;5;0;1.337236;1.459187;1.593816;1.256035;1.540991
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2512;791;54547;5;5;0;0.325102;0.397247;0.460033;0.343516;0.431357
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2512;791;54612;5;5;0;0.383663;0.553911;0.418679;0.508029;0.362533
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2512;791;54644;5;5;0;0.671636;0.762195;0.663184;0.986778;0.828905
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2512;791;54687;5;5;0;0.780909;0.79721;0.685522;0.654733;0.663184
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2512;791;54687;5;5;0;0.65745;0.668618;0.782117;0.836753;0.662882
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2512;791;54687;5;5;0;0.736234;0.652922;0.662279;1.216794;0.717821
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;377;2513;791;54755;5;5;0;0.387587;0.40268;0.409019;0.458524;0.93999
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;376;2492;786;54779;5;5;0;0.805964;0.83132;0.813208;0.93848;1.051677
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;5;371;2449;767;54779;5;5;0;1.472167;1.64483;1.685582;1.516238;1.634567
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;2;372;2451;768;54800;5;5;0;0.760383;0.988588;0.85245;0.921274;0.869656
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;2;371;2449;767;54779;5;5;0;0.893201;0.755251;1.147971;1.150084;1.172723
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;2;372;2451;768;54800;5;5;0;0.984966;0.834641;0.788757;1.198683;1.336632
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;2;371;2449;767;54800;5;5;0;0.846715;0.984362;0.857884;0.866939;0.871769
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;2;371;2449;767;54779;5;5;0;0.730801;0.860298;0.783023;0.714199;1.240943
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;370;2447;767;54784;5;5;0;0.56176;0.457015;0.34744;0.377324;0.47905
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;370;2447;767;54785;5;5;0;0.650507;0.851846;0.690653;0.741064;0.660166
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;370;2447;767;54785;5;5;0;0.316952;0.339591;0.489313;0.500181;0.340799
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;370;2447;767;54795;5;5;0;0.662581;0.31665;0.438903;0.453393;0.317556
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;370;2447;767;54785;5;5;0;0.533385;0.353779;0.354383;0.320272;0.318763
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;371;2448;767;54788;5;5;0;0.277107;0.243299;0.233036;0.341402;0.272881
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;371;2459;767;54803;5;5;0;0.343214;0.474523;0.309708;0.310613;0.328724
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;371;2459;767;54803;5;5;0;0.343214;0.951158;0.344422;0.358609;0.309708
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;2;371;2459;767;54803;5;5;0;0.346836;0.355288;0.458222;0.336573;0.317254
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;371;2459;767;54804;5;5;0;0.519802;0.481767;0.329932;0.333252;0.32299
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;370;2447;767;54789;5;5;0;0.320272;0.326008;0.3085;0.297634;0.393926
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;371;2448;767;54790;5;5;0;0.354383;0.316651;0.328725;0.428036;0.298237
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;371;2448;767;54789;5;5;0;0.33295;0.376117;0.308198;0.309103;0.31816
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;370;2448;767;54790;5;5;0;0.330234;0.301557;0.388191;0.302463;0.413245
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;370;2448;767;54789;5;5;0;0.422301;0.303671;0.357703;0.323291;0.304274
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;2;371;2448;767;54789;5;5;0;0.332045;0.3085;0.321782;0.323291;0.306991
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;371;2448;767;54789;5;5;0;0.515877;0.422602;0.539724;0.35559;0.365249
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;370;2446;767;54789;5;5;0;0.423508;0.493842;0.317858;0.3411;0.429848
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;369;2445;767;54789;5;5;0;0.296727;0.299142;0.314235;0.303066;0.360118
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;369;2445;767;54789;5;5;0;0.317556;0.525235;0.328423;0.365249;0.358005
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;369;2445;767;54789;5;5;0;0.316952;0.481163;0.322989;0.315745;0.315443
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;369;2445;767;54784;5;5;0;0.339592;0.415358;0.450977;0.316952;0.331441
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;2;367;2410;764;54797;5;5;0;1.011228;1.020887;1.086693;1.109634;1.0067
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;2;367;2410;764;54799;5;5;0;1.624002;0.904974;0.901352;0.93033;1.819607
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2410;764;54802;5;5;0;0.330838;0.640244;0.36193;0.318159;0.428036
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2411;764;54812;5;5;0;0.3085;0.323291;0.316952;0.30699;0.63481
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;368;2412;764;54802;5;5;0;0.367363;0.361628;0.3085;0.569005;0.306991
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2411;764;54802;5;5;0;0.363137;0.311519;0.323291;0.362533;0.434376
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2410;764;54799;5;5;0;0.471806;0.316046;0.3248;0.317556;0.332649
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2410;764;54799;5;5;0;0.670731;0.362532;0.367664;0.338686;0.445544
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2410;764;54792;5;5;0;0.313028;0.340497;0.309104;0.492936;0.322083
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2410;764;54792;5;5;0;0.309708;0.274993;0.340798;0.469693;0.314235
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2410;764;54792;5;5;0;0.358307;0.301557;0.317556;0.395738;0.308802
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2410;764;54792;5;5;0;0.296124;0.3085;0.310915;0.405699;0.309707
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2410;764;54792;5;5;0;0.396643;0.327517;0.298237;0.358005;0.298236
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2410;764;54792;5;5;0;0.405095;0.29884;0.654129;0.305481;0.298538
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2410;764;54792;5;5;0;0.292502;0.311217;0.40751;0.304576;0.301859
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2410;764;54796;5;5;0;0.320273;0.427131;0.533385;0.324197;0.336573
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2410;764;54797;5;5;0;0.316047;0.343516;0.317254;0.318763;0.319367
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2411;764;54808;5;5;0;0.843395;0.719934;0.727782;0.681899;0.668618
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2411;764;54807;5;5;0;0.336271;0.332649;0.332648;0.317858;0.36706
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2411;764;54810;5;5;0;0.315141;0.41566;0.508633;0.316348;0.398152
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2410;764;54803;5;5;0;0.371286;0.349854;0.348346;0.453997;0.349251
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2409;764;54796;5;5;0;0.394832;0.355289;0.438601;0.392718;0.562061
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;367;2408;764;54789;5;5;0;0.348043;0.350157;0.348949;0.36525;0.344723
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;366;2407;764;54789;5;5;0;0.359816;0.603416;0.310613;0.332045;0.333554
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;365;2406;764;54789;5;5;0;0.522518;0.450072;0.300954;0.377324;0.297029
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2405;764;54789;5;5;0;0.317254;0.302161;0.293105;0.315141;0.307594
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;2;364;2405;764;54793;5;5;0;0.903464;0.912218;1.098767;0.962327;1.032358
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;2;364;2405;764;54778;5;5;0;1.111144;0.907992;1.029943;1.028736;0.896219
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;2;364;2405;764;54783;5;5;0;1.003983;0.90769;0.99372;0.890786;0.885051
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2405;764;54783;5;5;0;0.323593;0.394529;0.355288;0.688842;0.333856
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;2;364;2405;764;54774;5;5;0;1.019982;0.964742;0.950554;0.919765;0.873882
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2405;764;54769;5;5;0;0.383964;0.533988;0.44162;0.318763;0.41566
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2405;764;54774;5;5;0;0.448563;0.551497;0.362231;0.307595;0.329026
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2405;764;54762;5;5;0;0.345025;0.514066;0.326008;0.627867;0.303972
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2405;764;54774;5;5;0;0.428037;0.330234;0.329328;0.330837;0.307594
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2405;764;54779;5;5;0;0.396642;0.482371;0.575041;0.532177;0.329026
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2405;764;54782;5;5;0;0.329026;0.3571;0.325102;0.317254;0.624849
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2405;764;54778;5;5;0;0.320877;0.397548;0.331743;0.319971;0.434677
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2405;764;54778;5;5;0;0.32148;0.351968;0.348043;0.495049;0.496256
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2405;764;54775;5;5;0;0.452487;0.33446;0.535498;0.453091;0.457317
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2404;764;54734;5;5;0;0.804152;0.676768;1.448924;0.658656;0.778796
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2404;764;54734;5;5;0;0.398152;0.514066;0.330837;0.332347;0.424414
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2404;764;54724;5;5;0;0.316349;0.358307;0.399963;0.321178;0.335064
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2404;764;54749;5;5;0;0.323291;0.329329;0.320575;0.341705;0.326008
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2404;764;54749;5;5;0;0.348345;0.341705;0.591945;0.335064;0.324498
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2404;764;54749;5;5;0;0.330837;0.335969;0.3571;0.461543;0.319971
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2404;764;54749;5;5;0;0.418678;0.421697;0.465769;0.324499;0.317858
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2404;764;54749;5;5;0;0.33778;0.459731;0.332045;0.331743;0.332045
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2404;764;54749;5;5;0;0.422603;0.483276;0.472711;0.34593;0.368872
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;364;2403;764;54749;5;5;0;0.42864;0.575947;0.486295;0.424716;0.465165
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;363;2400;762;54749;5;5;0;0.41234;0.403888;1.108426;0.43679;0.422301
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;363;2400;762;54734;5;5;0;0.345327;0.369778;0.429545;0.754346;0.330838
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;363;2400;762;54734;5;5;0;0.455204;0.319065;0.337177;0.321479;0.362533
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;26;337;2280;702;54734;5;5;0;7.176096;6.501139;8.98393;7.171568;6.262671
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;3;334;2268;688;54734;5;5;0;1.034772;1.061638;1.11718;1.17242;1.116274
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;42;295;1988;644;54732;5;5;0;10.448249;10.805952;10.801423;10.222157;10.386066
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;312;13;68;29;55434;5;5;0;84.260343;85.925699;84.612612;85.729491;85.683004
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;29;13;68;29;55434;5;5;0;7.131723;7.969683;7.550401;7.774079;8.275165
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;74;12;61;26;55434;5;5;0;19.211822;20.43254;20.117701;19.637745;19.629595
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;279;6;16;7;55434;5;5;0;75.562575;76.689113;75.88979;74.33914;81.321745
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;42;6;16;8;55423;5;5;0;10.833119;10.187141;10.026853;9.912147;10.578048
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;305;6;16;8;55423;5;5;0;84.342448;83.178781;84.055381;83.779481;84.735771
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;35;6;16;8;55423;5;5;0;10.272567;9.212437;8.984533;9.479885;10.020515
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;14;7;18;8;55442;5;5;0;3.647967;3.672116;4.053364;3.562541;3.683888
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;7;18;7;55442;5;5;0;0.693371;0.687031;0.692767;1.194155;1.120199
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;5;7;25;22;55474;5;5;0;2.41759;1.989251;1.771913;2.003439;2.603535
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;7;26;22;55505;5;5;0;0.499879;0.474522;0.485088;0.799625;0.678881
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;6;7;18;13;55442;5;5;0;2.519316;3.101602;2.08645;1.901108;3.121826
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;7;18;13;55442;5;5;0;0.663184;1.22434;0.624547;0.675863;0.654732
ASM-database-replay-time;CI_CONFUSED_INHERITANCE;test-data/src/main/resources/vespucci_developer_changes;HH:mm:ss;1;7;18;13;55442;5;5;0;0.95629;0.794191;0.639035;0.655035;0.848525
