benchmark;queries;location;timestamp;change size;classes;methods;fields;instructions;warmup iterations;measure iterations;results#;times(ms)
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1000000000000;381;381;2563;900;54712;5;5;0;54.350936;54.923563;54.707734;54.015269;56.125868
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310221951171;1;380;2544;892;54763;5;5;0;1.051375;1.013945;1.055601;1.049262;1.038395
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310222092902;1;380;2542;891;54763;5;5;0;1.010323;1.039905;1.03598;1.070694;1.035678
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310222106662;1;380;2542;891;54763;5;5;0;1.027226;1.007002;1.048658;1.017869;1.045036
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310222149889;1;380;2542;892;54763;5;5;0;1.038093;1.013643;1.001267;1.036282;1.033867
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310222179578;1;380;2542;892;54763;5;5;0;1.02451;1.00187;1.016963;1.060431;1.038396
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310222213509;1;380;2542;891;54763;5;5;0;1.212568;1.011228;1.003681;1.034773;1.02451
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310222304386;1;380;2542;891;54755;5;5;0;1.075222;1.019076;1.035075;0.983457;1.021491
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310222423742;1;380;2542;891;54755;5;5;0;1.023604;1.00338;1.064053;1.028132;1.012738
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310222923223;2;378;2516;793;54758;5;5;0;0.760986;0.774872;0.764308;0.795399;0.762194
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310222981150;1;378;2516;793;54758;5;5;0;0.999153;1.03598;1.026623;0.999154;1.020586
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310222996331;1;378;2516;793;54758;5;5;0;0.997644;1.003682;1.015152;1.069487;1.005492
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310223075397;2;378;2516;792;54755;5;5;0;0.695483;0.722952;0.714198;0.717217;0.728386
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310223264428;1;378;2516;792;54762;5;5;0;1.10088;1.002172;1.006096;1.014549;1.031755
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310223278906;1;378;2516;792;54763;5;5;0;1.016058;1.006398;1.003983;1.00821;1.209851
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310223301926;1;378;2516;792;54763;5;5;0;1.024812;1.012133;1.033566;1.012737;1.023604
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310223362589;1;377;2512;792;54668;5;5;0;0.447053;0.450675;0.453694;0.452185;0.466372
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310223373963;1;377;2512;792;54761;5;5;0;0.425018;0.425017;0.431357;0.420188;0.421999
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310223406593;4;377;2512;792;54761;5;5;0;1.82987;1.885412;1.880582;1.79908;1.894467
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310223448351;1;377;2512;792;54760;5;5;0;0.439205;0.468183;0.450072;0.438903;0.457921
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310223479052;1;377;2512;792;54722;5;5;0;0.434979;0.431961;0.430753;0.447959;0.426225
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310223631475;1;377;2513;792;54722;5;5;0;0.996135;1.008209;1.027529;1.310068;1.001569
ASM-database-replay-time;CO_SELF_NO_OBJECT;test-data/src/main/resources/vespucci_developer_changes;1310223644402;1;377;2512;792;54722;5;5;0;1.003682;0.998851;1.041112;1.017567;1.038395
